2.815503999999999785e+00	1.207867400000000035e+00	-1.111107400000000078e+00	-1.030835100000000004e+00	-4.000000000000000000e+00	2.500000000000000000e-01	2.500000000000000000e-01
2.840037800000000168e+00	1.220480299999999962e+00	-1.132150800000000013e+00	-1.129009900000000011e+00	-4.000000000000000000e+00	2.500000000000000000e-01	2.500000000000000000e-01
2.864571600000000107e+00	1.230969900000000061e+00	-1.154329099999999997e+00	-1.227184599999999959e+00	-4.000000000000000000e+00	2.500000000000000000e-01	2.500000000000000000e-01
2.889105499999999882e+00	1.239235099999999923e+00	-1.177428799999999942e+00	-1.325359399999999965e+00	-4.000000000000000000e+00	2.500000000000000000e-01	2.500000000000000000e-01
2.913639299999999821e+00	1.245196299999999923e+00	-1.201227400000000056e+00	-1.423534199999999972e+00	-4.000000000000000000e+00	2.500000000000000000e-01	2.500000000000000000e-01
2.938173100000000204e+00	1.248796199999999912e+00	-1.225495699999999966e+00	-1.521708899999999920e+00	-4.000000000000000000e+00	2.500000000000000000e-01	2.500000000000000000e-01
2.962706999999999979e+00	1.250000000000000000e+00	-1.250000000000000000e+00	-1.619883699999999926e+00	-4.000000000000000000e+00	2.500000000000000000e-01	2.500000000000000000e-01
2.987240799999999918e+00	1.248796199999999912e+00	-1.274504300000000034e+00	-1.718058499999999933e+00	-4.000000000000000000e+00	2.500000000000000000e-01	2.500000000000000000e-01
3.011774599999999857e+00	1.245196299999999923e+00	-1.298772599999999944e+00	-1.816233299999999939e+00	-4.000000000000000000e+00	2.500000000000000000e-01	2.500000000000000000e-01
3.036308500000000077e+00	1.239235099999999923e+00	-1.322571200000000058e+00	-1.914408000000000110e+00	-4.000000000000000000e+00	2.500000000000000000e-01	2.500000000000000000e-01
3.060842300000000016e+00	1.230969900000000061e+00	-1.345670900000000003e+00	-2.012582800000000116e+00	-4.000000000000000000e+00	2.500000000000000000e-01	2.500000000000000000e-01
3.085376199999999791e+00	1.220480299999999962e+00	-1.367849199999999987e+00	-2.110757599999999901e+00	-4.000000000000000000e+00	2.500000000000000000e-01	2.500000000000000000e-01
3.109910000000000174e+00	1.207867400000000035e+00	-1.388892599999999922e+00	-2.208932299999999849e+00	-4.000000000000000000e+00	2.500000000000000000e-01	2.500000000000000000e-01
3.134443800000000113e+00	1.193252600000000108e+00	-1.408598299999999970e+00	-2.307107100000000077e+00	-4.000000000000000000e+00	2.500000000000000000e-01	2.500000000000000000e-01
3.158977699999999889e+00	1.176776700000000009e+00	-1.426776700000000009e+00	-2.405281899999999862e+00	-4.000000000000000000e+00	2.500000000000000000e-01	2.500000000000000000e-01
3.183511499999999828e+00	1.158598299999999970e+00	-1.443252600000000108e+00	-2.503456599999999810e+00	-4.000000000000000000e+00	2.500000000000000000e-01	2.500000000000000000e-01
3.208045300000000211e+00	1.138892599999999922e+00	-1.457867400000000035e+00	-2.601631400000000038e+00	-4.000000000000000000e+00	2.500000000000000000e-01	2.500000000000000000e-01
3.232579199999999986e+00	1.117849199999999987e+00	-1.470480299999999962e+00	-2.699806199999999823e+00	-4.000000000000000000e+00	2.500000000000000000e-01	2.500000000000000000e-01
3.257112999999999925e+00	1.095670900000000003e+00	-1.480969900000000061e+00	-2.797981000000000051e+00	-4.000000000000000000e+00	2.500000000000000000e-01	2.500000000000000000e-01
3.281646900000000144e+00	1.072571200000000058e+00	-1.489235099999999923e+00	-2.896155700000000000e+00	-4.000000000000000000e+00	2.500000000000000000e-01	2.500000000000000000e-01
3.306180700000000083e+00	1.048772599999999944e+00	-1.495196299999999923e+00	-2.994330499999999784e+00	-4.000000000000000000e+00	2.500000000000000000e-01	2.500000000000000000e-01
3.330714500000000022e+00	1.024504300000000034e+00	-1.498796199999999912e+00	-3.092505300000000013e+00	-4.000000000000000000e+00	2.500000000000000000e-01	2.500000000000000000e-01
3.355248399999999798e+00	1.000000000000000000e+00	-1.500000000000000000e+00	-3.141592699999999905e+00	0.000000000000000000e+00	2.500000000000000000e-01	2.500000000000000000e-01
3.417748399999999798e+00	9.375000000000000000e-01	-1.500000000000000000e+00	-3.141592699999999905e+00	0.000000000000000000e+00	2.500000000000000000e-01	2.500000000000000000e-01
3.480248399999999798e+00	8.750000000000000000e-01	-1.500000000000000000e+00	-3.141592699999999905e+00	0.000000000000000000e+00	2.500000000000000000e-01	2.500000000000000000e-01
3.542748399999999798e+00	8.125000000000000000e-01	-1.500000000000000000e+00	-3.141592699999999905e+00	0.000000000000000000e+00	2.500000000000000000e-01	2.500000000000000000e-01
3.605248399999999798e+00	7.500000000000000000e-01	-1.500000000000000000e+00	-3.141592699999999905e+00	0.000000000000000000e+00	2.500000000000000000e-01	2.500000000000000000e-01
3.667748399999999798e+00	6.875000000000000000e-01	-1.500000000000000000e+00	-3.141592699999999905e+00	0.000000000000000000e+00	2.500000000000000000e-01	2.500000000000000000e-01
3.730248399999999798e+00	6.250000000000000000e-01	-1.500000000000000000e+00	-3.141592699999999905e+00	0.000000000000000000e+00	2.500000000000000000e-01	2.500000000000000000e-01
3.792748399999999798e+00	5.625000000000000000e-01	-1.500000000000000000e+00	-3.141592699999999905e+00	0.000000000000000000e+00	2.500000000000000000e-01	2.500000000000000000e-01
3.855248399999999798e+00	5.000000000000000000e-01	-1.500000000000000000e+00	-3.190679999999999961e+00	-4.000000000000000000e+00	2.500000000000000000e-01	2.500000000000000000e-01
3.879782200000000181e+00	4.754957100000000159e-01	-1.498796199999999912e+00	-3.288854800000000189e+00	-4.000000000000000000e+00	2.500000000000000000e-01	2.500000000000000000e-01
3.904316000000000120e+00	4.512274199999999902e-01	-1.495196299999999923e+00	-3.387029599999999974e+00	-4.000000000000000000e+00	2.500000000000000000e-01	2.500000000000000000e-01
3.928849899999999895e+00	4.274288299999999818e-01	-1.489235099999999923e+00	-3.485204400000000202e+00	-4.000000000000000000e+00	2.500000000000000000e-01	2.500000000000000000e-01
3.953383699999999834e+00	4.043291399999999758e-01	-1.480969900000000061e+00	-3.583379100000000150e+00	-4.000000000000000000e+00	2.500000000000000000e-01	2.500000000000000000e-01
3.977917600000000053e+00	3.821508200000000022e-01	-1.470480299999999962e+00	-3.681553899999999935e+00	-4.000000000000000000e+00	2.500000000000000000e-01	2.500000000000000000e-01
4.002451399999999992e+00	3.611074400000000018e-01	-1.457867400000000035e+00	-3.779728700000000163e+00	-4.000000000000000000e+00	2.500000000000000000e-01	2.500000000000000000e-01
4.026985200000000376e+00	3.414016799999999852e-01	-1.443252600000000108e+00	-3.877903400000000111e+00	-4.000000000000000000e+00	2.500000000000000000e-01	2.500000000000000000e-01
4.051519100000000151e+00	3.232232999999999912e-01	-1.426776700000000009e+00	-3.976078199999999896e+00	-4.000000000000000000e+00	2.500000000000000000e-01	2.500000000000000000e-01
4.076052899999999646e+00	3.067473900000000087e-01	-1.408598299999999970e+00	-4.074252999999999680e+00	-4.000000000000000000e+00	2.500000000000000000e-01	2.500000000000000000e-01
4.100586700000000029e+00	2.921326000000000200e-01	-1.388892599999999922e+00	-4.172427700000000073e+00	-4.000000000000000000e+00	2.500000000000000000e-01	2.500000000000000000e-01
4.125120599999999804e+00	2.795196799999999926e-01	-1.367849199999999987e+00	-4.270602499999999857e+00	-4.000000000000000000e+00	2.500000000000000000e-01	2.500000000000000000e-01
4.149654400000000187e+00	2.690301199999999837e-01	-1.345670900000000003e+00	-4.368777299999999641e+00	-4.000000000000000000e+00	2.500000000000000000e-01	2.500000000000000000e-01
4.174188299999999963e+00	2.607649200000000111e-01	-1.322571200000000058e+00	-4.466952100000000314e+00	-4.000000000000000000e+00	2.500000000000000000e-01	2.500000000000000000e-01
4.198722100000000346e+00	2.548036799999999769e-01	-1.298772599999999944e+00	-4.565126799999999818e+00	-4.000000000000000000e+00	2.500000000000000000e-01	2.500000000000000000e-01
